Date,Year,Month,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,NewAmountUSD
2016-01-15,2016,1,Fitso,Consumer Internet,Fitness related Social Networking App & Forum,Gurugram,"Varun Khurana, Samar Singla, Vinay Bansal,",Seed Funding,200000.0
2016-01-15,2016,1,evibe.in,Consumer Internet,Party Hall Booking platform,Bengaluru,"Hyderabad Angels, Lalit Mangal,  Vikas Malpani, Gaurav Bhalotia, LV Prasad",Seed Funding,0.0
2016-01-15,2016,1,Zoctr,Consumer Internet,healthcare aggregator platform,Mumbai,Times Group,Seed Funding,0.0
2016-01-15,2016,1,Jobick,Consumer Internet,Mobile app based Job Search,Noida,Abhinav Mathur,Seed Funding,0.0
2016-01-16,2016,1,Plick,Consumer Internet,Instant Content Transfer Mobile App,Mumbai,Sanjay Mehta,Seed Funding,0.0
2016-01-18,2016,1,Voice Friends,Consumer Internet,Dating & Singles Chat Platform,Mumbai,Huzaifa Khorakiwala,Seed Funding,0.0
2016-01-18,2016,1,Kartrocket,Consumer Internet,SAAS DIY  ECommerce Platform,Delhi,"Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding, 500 Startups",Private Equity,6000000.0
2016-01-19,2016,1,Swiggy,Consumer Internet,Online/Mobile food ordering platform,Bengaluru,"Harmony Partners, RB Investments & existing investors",Private Equity,35000000.0
2016-01-19,2016,1,TinyStep,Consumer Internet,Parenting Social Network,Bengaluru,Flipkart,Seed Funding,0.0
2016-01-19,2016,1,Cashkaro,Consumer Internet,Coupon & Cashback platform,Gurugram,Ratan Tata,Private Equity,0.0
2016-01-19,2016,1,Gameezop,Consumer Internet,Casual Gaming platform,Delhi,Anand Chandrasekaran & Others,Seed Funding,0.0
2016-01-19,2016,1,DailyObjects,ECommerce,Mobile Accessories etailer,Delhi,"Unilazer Fund,  Phanindra Sama, Peyush Bansal",Private Equity,1400000.0
2016-01-19,2016,1,Indus OS,Technology,Local language Mobile OS,Mumbai,"Omidyar Network,",Private Equity,5000000.0
2016-01-19,2016,1,CollegeDunia,Consumer Internet,Educational College Search platform,Delhi,Umang Kumar,Seed Funding,445000.0
2016-01-19,2016,1,Villgro,Finance,Social Business Incubator & Fund,Chennai,"Lemelson Foundation, Michael and Susan Dell Foundation",Private Equity,3500000.0
2016-01-20,2016,1,Reddoorz,Consumer Internet,Budget Accomodation Aggregator,Delhi,500 Startups,Private Equity,0.0
2016-01-20,2016,1,IndustryBuying,ECommerce,B2B Industrial Goods Marketplace,Delhi,Trifecta Capital,Private Equity,1800000.0
2016-01-20,2016,1,Just Buy Live,ECommerce,B2B Marketplace for Distributors,Mumbai,Alpha Capital,Private Equity,20000000.0
2016-01-20,2016,1,IMbesharam,ECommerce,Adult Products Etailers,New Delhi / US,Undisclosed US Based Investors,Private Equity,4000000.0
2016-01-20,2016,1,Moodoo,Consumer Internet,Social Meeting organizer App,Mumbai / UK,Saïd Business School Seed Fund.,Seed Funding,40000.0
2016-01-20,2016,1,Saral Designs,Healthcare,Women Hygiene Product Manufacturer,Mumbai,"Farooq Adam, Ambi Parameswaran,",Seed Funding,0.0
2016-01-21,2016,1,FirstCry,ECommerce,Kids Focused eTailer,Pune,Ratan Tata,Private Equity,0.0
2016-01-21,2016,1,Fisdom,Consumer Internet,Personal Finance Mobile App,Bengaluru,Rob Chandra,Seed Funding,500000.0
2016-01-21,2016,1,Easypolicy,Consumer Internet,Online insurance policy aggregator,Noida,Unilazer Ventures,Private Equity,2200000.0
2016-01-21,2016,1,Housing.com,Consumer Internet,Online Real Estate Portal,Mumbai,SoftBank Corp,Private Equity,15000000.0
2016-01-21,2016,1,CREO,Technology,Smartphone OS Developer,Bengaluru,"Sequoia Capital, Beenext Ventures, India Quotient, Anand Chandrasekaran",Private Equity,3000000.0
2016-01-22,2016,1,ShabdaNagari,Consumer Internet,Hindi Language Social Networking Portal,Kanpur,Kanpur Angels & Others,Seed Funding,200000.0
2016-01-22,2016,1,Little,Consumer Internet,Deal Discovery App,Bengaluru,GIC,Private Equity,0.0
2016-01-22,2016,1,SnapBizz,ECommerce,Mobile based Retail Market Ecosystem,Bengaluru,"Jungle Ventures, Taurus Value Creation, Konly Venture, Blume Ventures",Private Equity,7200000.0
2016-01-22,2016,1,Qlivery,Consumer Internet,on-demand concierge services,Gurugram,Chandigarh Angels Funding,Seed Funding,0.0
2016-01-22,2016,1,PlexusMD,Consumer Internet,Social Network for Healthcare Professionals,Ahmedabad,"Arihant Patni, Avnish Mehra, Pranay Adhvaryu, Ravi Sampat",Seed Funding,0.0
2016-01-22,2016,1,Silvan,Technology,Home Automation & Security Solutions,Bengaluru,The Chennai Angels,Seed Funding,515000.0
2016-01-22,2016,1,EPS,Technology,Electronic Payments Solution Company,Mumbai,APIS Partners,Private Equity,35000000.0
2016-01-22,2016,1,Qubole,Technology,Enterprise Cloud Based Data Processing,Bengaluru,"Institutional Venture Partners, Norwest Venture Partners, Lightspeed Venture Partners, CRV",Private Equity,30000000.0
2016-01-22,2016,1,Gajty,Healthcare,Salons & Spa Chain,Gurugram,Purvi Ventures,Seed Funding,0.0
2016-01-25,2016,1,SIFTR Labs,Consumer Internet,Photography curation & Aggregator platform,Mumbai,Venture Catalysts,Seed Funding,150000.0
2016-01-25,2016,1,Power2SME,Consumer Internet,SME Online Buying Hub,Gurugram,"Nandan Nilekani, Accel Partners, Kalaari Capital and Inventus Capital",Private Equity,21000000.0
2016-01-25,2016,1,SkyCandle,ECommerce,Home Décor Product etailer,Delhi,GPA group,Private Equity,0.0
2016-01-27,2016,1,Teabox.com,ECommerce,Specialty Tea ETailer,Siliguri,Ratan Tata,Private Equity,0.0
2016-01-27,2016,1,Buildzar,ECommerce,Construction Material ETailer,Gurugram,Puneet Dalmia,Private Equity,4000000.0
2016-01-27,2016,1,Applicate,Technology,"Sales, Market, Distribution & Data Analytics Platform",Bengaluru,Undisclosed investors,Seed Funding,1000000.0
2016-01-27,2016,1,WhatsOnRent,ECommerce,Online Rental Marketplace,Bengaluru,Lalit Mangal & Others,Seed Funding,0.0
2016-01-28,2016,1,Zebi (yet to launch),Technology,Data Intelligence & Analytics,Hyderabad,Un disclosed investors,Seed Funding,1000000.0
2016-01-28,2016,1,Truce,FMCG,Vegetables & Fruits Supply Chain,Mumbai,"Anupam Mittal, Amit Gupta, Utsav Somani, Neeraj Goenka, Farooq Adam Mukadam",Seed Funding,370000.0
2016-01-28,2016,1,JustDoc,Consumer Interne,Medical Video Consultation platform,Bengaluru,"TV Mohandas Pai, Mohit Saxena, Raghunandan G, Singapore Angel Network, TracxnLabs",Seed Funding,0.0
2016-01-28,2016,1,Myeglu,Technology,Connected Smart Home Solutions,Bengaluru,Foxconn Technology Group & Others,Seed Funding,0.0
2016-01-29,2016,1,BitGiving,Consumer Internet,Crowd Funding Platform,Delhi,"Harminder Sahni, Krishna Mehra, Sanjay Bakshi",Seed Funding,0.0
2016-01-29,2016,1,Qriyo,Consumer Internet,Online Fitness & Educational information Aggregator,Jodhpur,Idein Ventures,Seed Funding,160000.0
2016-01-29,2016,1,N.O.W,Consumer Internet,Rental Bike Aggregator App,Noida,Maple Capital Advisors,Seed Funding,0.0
2016-01-29,2016,1,Aisle,Consumer Internet,Indians focused Matchmaking App,Bengaluru,"TermSheet, ah! Ventures",Seed Funding,185000.0
2016-01-29,2016,1,FreshMenu,Consumer Internet,Fresh Food Delivery platform,Bengaluru,"Zodius Technology Fund, Lightspeed Venture Partners",Private Equity,17000000.0
2016-01-29,2016,1,Truebil,ECommerce,Online marketplace for cars,Mumbai,"Kalaari Capital, Inventus Capital, Tekton Ventures, Kae Capital",Private Equity,5150000.0
2016-01-29,2016,1,Rare Media,Technology,Mobile & Cloud based App developer,Delhi,Info Edge (India) Ltd,Private Equity,1100000.0
2016-01-29,2016,1,TinMen,Consumer Internet,Food Delivery Platform,Hyderabad,Lead Angel Network,Seed Funding,0.0
2016-01-29,2016,1,CodingLabs,Technology,Coding Skill Showcase & Resume Builder,Hyderabad,Vineet Nalla,Seed Funding,0.0
2016-01-30,2016,1,FindUrClass,Consumer Internet,Hobby & Activity Class Aggregator,Mumbai,"Amit Patni, Anirudh Damani, Samir Shah",Seed Funding,0.0
2016-01-30,2016,1,DesignBids,Consumer Internet,Interior Design Marketplace,Delhi,Indian Angel Network,Seed Funding,0.0
2017-01-06,2017,1,Tripeur,Technology,Mobile based travel ERP platform,Bengaluru,"Grace Grace Techno Ventures LLP, Rajul Garg & Other undisclosed investors",Seed Funding,0.0
2017-02-06,2017,2,RentOnGo,eCommerce,"Online Marketplace for Renting Bikes, Electronics & Appliances",Bengaluru,TVS Motor Company,Seed Funding,234000.0
2017-05-06,2017,5,Goomo,Consumer Internet,Online Travel & Holiday Booking platform,Mumbai,Emerging India,Private Equity,50000000.0
2017-05-06,2017,5,MaxMyWealth,Consumer Internet,Online Wealth Management & Savings platform,Mumbai,"blockchain ecosystem Global Advisors, Horseferry",Private Equity,0.0
2017-06-06,2017,6,Spinny,eCommerce,Online Used Car marketplace,Gurugram,"Blume Ventures, Indian Angel Network, Kunal Shah, Sandeep Tandon",Private Equity,1000000.0
2017-06-06,2017,6,Healthbuds,Consumer Internet,Healthcare Discovery & booking platform,Kolkata,"Arun Patodia, Bharat Kedia",Seed Funding,0.0
2017-06-06,2017,6,Ftcash,Consumer Internet,Mobile Payments platform,Mumbai,"500 Startups, IvyCap Ventures",Private Equity,0.0
2017-06-06,2017,6,BHIVE Workspace,Consumer Internet,co-working spaces,Bengaluru,Blume Ventures,Private Equity,1200000.0
2017-06-06,2017,6,wayForward,Consumer Internet,Mobile app for Mental Health,Delhi,"Harsh Mahajan, Farhan Naqvi, Sreepathy Viswanathan",Seed Funding,1000000.0
2017-06-06,2017,6,GyanDhan,Consumer Internet,Education Marketplace,Delhi,Sundaram Finance Holdings,Private Equity,0.0
2017-06-06,2017,6,Hungry Foal,Consumer Internet,For profit Social Venture,Gurugram,SBI (Stand Up India Scheme),Private Equity,0.0
2017-07-06,2017,7,ZipLoan,Consumer Internet,Online lending platform,Delhi,WaterBridge Ventures,Seed Funding,650000.0
2017-07-06,2017,7,GrowFitter,Consumer Internet,health and fitness discovery platform,Mumbai,SQue Capital,Seed Funding,600000.0
2017-08-06,2017,8,Stratfit,Consumer Internet,Health coaching programs,Hyderabad,Bodhtree Consulting Limited,Seed Funding,232000.0
2017-08-06,2017,8,Multiplier Solutions,Technology,CRM Software for Healthcare space,Hyderabad,Norwest Venture Partners,Private Equity,1500000.0
2017-08-06,2017,8,ABI Health,Technology,Unified Digital Health Platform,Bengaluru,Norwest Venture Partners,Private Equity,1500000.0
2017-08-06,2017,8,Stockal,Consumer Internet,App-based Investment advisory Services,Bengaluru,"Mohan Alexander, R. Natarajan, Vikrant Varshney, Amit Sinha",Seed Funding,350000.0
2017-09-06,2017,9,Guidoo,Consumer Internet,Travel & adventure planning platform,Mumbai,"Pawan Borle, Nirmal Singh, Manish Prasad, Vineet Varma, Nick Haulkoury, Abhai S. Rao",Seed Funding,300000.0
2017-09-06,2017,9,eSahai.in,Consumer Internet,ambulance aggregator and medical taxi provider,Hyderabad,"Dr Ramesh Ayyala, Satya Muthyala",Seed Funding,250000.0
2017-12-06,2017,12,Loanmeet,Consumer Internet,Online peer-to-peer lending platform,Bengaluru,"Cao Yibin, Huang Wei, Madhusudan E,",Seed Funding,0.0
2017-12-06,2017,12,LendingKart,Consumer Internet,Online Lending platform,Ahmedabad,Yes Bank,Debt Funding,7800000.0
2017-12-06,2017,12,Boxx.ai,Technology,Artificial Intelligence,Bengaluru,"Unicorn India Ventures, Venky Krishnakumar, Suresh Shankar, Vivek Bhargava",Private Equity,500000.0
2017-12-06,2017,12,PeeSafe.in,Healthcare,Hygiene care product manufacturer,Delhi,"Venture Catalysts, Alfa Capital, Green Shots Capital, Real Time Ventures",Private Equity,1000000.0
2017-12-06,2017,12,Vista Rooms,Consumer Internet,Online rooms aggregation platform,Mumbai,"Artha India Ventures, Singularity Holdings, Rajan Anandan, Girish Mathrubootham",Seed Funding,776000.0
2017-12-06,2017,12,CoverFox,Consumer Internet,Online insurance brokerage platform,Mumbai,Transamerica,Private Equity,15000000.0
2017-06-13,2017,6,HyperTrack,Technology,Location tracking solutions,Delhi,"Nexus Venture Partners, Founders Fund",Private Equity,0.0
2017-06-13,2017,6,Goodera,Technology,CSR and sustainability management platform,Bengaluru,"Nexus Venture Partners, Omidyar Network",Private Equity,5500000.0
2017-06-13,2017,6,Digit,Technology,Tech driven Insurance platform,Bengaluru,Fairfax Holdings,Private Equity,0.0
2017-06-14,2017,6,Ola,Consumer Internet,Cab Aggregation App,Bengaluru,Tekne Capital Management LLC,Private Equity,50000000.0
2017-06-14,2017,6,Vanitycask,Consumer Internet,Beauty products discovery platform,Mumbai,RB Investments,Seed Funding,0.0
2017-06-14,2017,6,MrNeeds,Consumer Internet,Micro Food Delivery platform,Noida,undisclosed investors,Seed Funding,500000.0
2017-06-15,2017,6,MoneyTap,Consumer Internet,Money Lending platform,Bengaluru,"Sequoia India, NEA, Prime Venture Partners",Private Equity,12300000.0
2017-06-16,2017,6,Goodbox,eCommerce,Mobile SAAS  ECommerce platform for SMEs,Bengaluru,"Nexus Venture Partners, Mekin Maheshwari",Private Equity,1000000.0
2017-06-16,2017,6,Fincash,Consumer Internet,Personal Finance platform,Mumbai,"Mohammed Khan, Sameer Narayan & Others",Seed Funding,100000.0
2017-06-16,2017,6,PortDesk,Technology,Maritime Solutions,Noida,Alphard Maritime Group,Seed Funding,2000000.0
2017-06-16,2017,6,EdgeFx,eCommerce,DIY project Kits seller,Hyderabad,"Cross Border Angels & Experts, Rajasthan Angel Innovators Network, The Chennai Angels",Seed Funding,0.0
2017-06-16,2017,6,EazyDiner,Consumer Internet,Online Restaurant Reservation Platform,Gurugram,YouWeCan Ventures,Seed Funding,0.0
2017-06-16,2017,6,HealthIntel,Healthcare,Online Pharmacy,Delhi,BLIP Initiatives,Seed Funding,0.0
2017-06-19,2017,6,Unbxd,Technology,Cloud-based product discovery platform,Bengaluru,Eight Roads Ventures,Private Equity,12500000.0
2017-06-19,2017,6,DarwinBox,Technology,Enterprise human resources management platform,Hyderabad,"Lightspeed India Partners, Endiya Partners, 3one4 Capital Advisors LLP, Startupxseed Ventures LLP",Private Equity,4000000.0
2017-06-20,2017,6,ForeverShop,Consumer Internet,Mobile based ecommerce platform,Bengaluru,91maker.com,Seed Funding,300000.0
2017-06-20,2017,6,Insider.in,Consumer Internet,Events Ticketing platform,Mumbai,Paytm,Private Equity,5200000.0
2017-06-21,2017,6,Fynd,eCommerce,Fashion etailer,Mumbai,"IIFL Seed Ventures, Kae Capital, FJ Labs, Singularity Ventures, GrowX, Tracxn Labs, Axis Capital",Private Equity,2400000.0
2017-06-21,2017,6,Grow Fit,Consumer Internet,Health-Tech platform,Bengaluru,"Manipal Education and Medical Group (MEMG), SAR Group, The Grover Trust",Private Equity,4500000.0
2017-06-21,2017,6,Fabulyst,Technology,Artificial Intelligence based platform,Hyderabad,iBhubs,Seed Funding,215000.0
2017-06-21,2017,6,mSwipe,Technology,Point-of-Sale services,Mumbai,"UC-RNT Fund, Matrix Partners, alcon Edge Capital, DSG Consumer Partners",Private Equity,31000000.0
2017-06-21,2017,6,OneAssist,Consumer Internet,Credit card fraud protection,Mumbai,Sequoia Capital,Private Equity,0.0
2017-06-22,2017,6,Julia Computing,Technology,Open Source Language for Data Science and Machine Learning,Bengaluru,"General Catalyst, Founder Collective",Private Equity,4600000.0
2017-06-22,2017,6,Kissht,Consumer Internet,Consumer Lending platform,Mumbai,"Endiya Partners, Ventureast",Private Equity,2000000.0
2017-06-22,2017,6,Explore Life traveling,Consumer Internet,Local homes booking platform,Bengaluru,"Mekin Maheshwari, Bharat Vijay, Krish Seshadri, Amar Arsikere",Seed Funding,500000.0
2017-06-23,2017,6,Loantap,Consumer Internet,Lending platform for salaried professionals,Mumbai,"Kae Capital, India Quotient, IFMR, and MAS Financial Services Ltd",Private Equity,4000000.0
2017-06-23,2017,6,Voxweb,Consumer Internet,Mobile based social networking platform,Mumbai,Undisclosed investors,Seed Funding,1000000.0
2017-06-26,2017,6,HUG Innovations,Technology,Gesture based  Smartwatch manufacturer,Hyderabad,"Mohit Srivastav, Kishore Ganji, Venkat Vallabhaneni, Rajeev Menon",Private Equity,5000000.0
2017-06-26,2017,6,Flipkart,eCommerce,Online marketplace,Bengaluru,Naspers,Private Equity,71000000.0
2017-06-26,2017,6,V Resorts,Consumer Internet,Holiday & Vacation resort aggregator,Noida,"Seedfund, RB International",Private Equity,4000000.0
2017-06-27,2017,6,Stashfin,Consumer Internet,Personal Finance App,Delhi,"Snow Leopard Ventures, Alto Partners",Private Equity,5000000.0
2017-06-27,2017,6,Formcept,Consumer Internet,Unified Data Analysis platform,Bengaluru,Gujarat Venture Finance Ltd,Private Equity,0.0
2017-06-27,2017,6,Spares Hub,eCommerce,Automobile parts marketplace,Pune,"The Chennai Angels, Anthill Scale Ventures, Esvee Technologies Inc, Inc95 Consulting",Seed Funding,311000.0
2017-06-28,2017,6,FiTraQ,Consumer Internet,Fitness Centre Discovery Platform,Delhi,"Aparup Sengupta, Devendra Reddy,",Seed Funding,0.0
2017-06-28,2017,6,Rubique,Consumer Internet,Online Marketplace for financial products,Mumbai,"Kalaari Capital, Udayan Goyal",Private Equity,3000000.0
2017-06-28,2017,6,Niki.ai,Consumer Internet,AI Based Personal Assistant,Bengaluru,"SAP.iO, Unilazer Ventures",Private Equity,2000000.0
2017-06-29,2017,6,Fitpass,Consumer Internet,Online Fitness Marketplace,Delhi,"Abhinav Bindra, Gaurav Marya",Private Equity,1000000.0
2017-06-29,2017,6,ZingHR,Technology,"digital employee solutions,",Mumbai,Zeta,Private Equity,0.0
2017-06-30,2017,6,Tagos Design,Technology,in-video discovery platform,Bengaluru,Undisclosed Investors,Private Equity,5000000.0
2017-06-30,2017,6,UrbanClap,Consumer Internet,Mobile Services Marketplace,Gurugram,"Vy Capital, SAIF Partners, Accel Partner, Bessemer Venture Partners",Private Equity,21000000.0
2017-03-10,2017,3,ChqBook,Consumer Internet,Home Loans Aggregation platform,Gurugram,"Startup Buddy, Apurva Chamaria,Sachin Arora, Bharat Gupta, Amit Manocha",Seed Funding,0.0
2017-03-10,2017,3,HomeCapital,Consumer Internet,Home Loan Down payment assistance program,Mumbai,Venture Catalysts,Seed Funding,0.0
2017-03-10,2017,3,Ola Cabs,Consumer Internet,App based cab hailing services,Bengaluru,"Tencent, Softbank Group",Private Equity,110000000.0
2017-04-10,2017,4,Elanic,Consumer Internet,P2P platform for Fashion sales,Bengaluru,Digital Garage,Seed Funding,0.0
2017-04-10,2017,4,CollPoll,Consumer Internet,Education collaboration platform,Bengaluru,Sprout Angels,Seed Funding,306000.0
2017-04-10,2017,4,PhonePe,Consumer Internet,Digital Wallet,Bengaluru,Flipkart,Private Equity,38700000.0
2017-05-10,2017,5,Little Black Book,Consumer Internet,Local Recommendations and Discoveries Platform,Delhi,"Blume Ventures, IDG Ventures & Indian Angel Network",Private Equity,1000000.0
2017-05-10,2017,5,Oorjan,Technology,rooftop solar platform,Mumbai,Globevestor,Seed Funding,450000.0
2017-05-10,2017,5,Zefo,ECommerce,Ecommerce Portal for Used Goods,Bengaluru,"Sequoia India, Helion Venture Partners, Beenext",Private Equity,9200000.0
2017-06-10,2017,6,Yaantra,ECommerce,Mobile repair and Refurbishment platform,Delhi,Carpediem Capital,Private Equity,3100000.0
2017-06-10,2017,6,Farm Taaza,Technology,Fresh Produce SCM company,Bengaluru,"Epsilon Venture Partners, Tara India Fund IV and others",Private Equity,8000000.0
2017-06-10,2017,6,Drivezy,Consumer Internet,Self Drive car and bike rental platform,Bengaluru,"Das Capital, Axan Partners, Das Capital and IT Farm",Private Equity,10000000.0
2017-06-10,2017,6,Slice Pay,Consumer Internet,Student Micro-financing platform,Bengaluru,"Das Capital, Simile Ventures",Private Equity,2000000.0
